Donor_ID	Adipose - Subcutaneous	Adipose - Visceral (Omentum)	Adrenal Gland	Artery - Aorta	Artery - Coronary	Artery - Tibial	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar Hemisphere	Brain - Cerebellum	Brain - Cortex	Brain - Frontal Cortex (BA9)	Brain - Hippocampus	Brain - Hypothalamus	Brain - Nucleus accumbens (basal ganglia)	Brain - Putamen (basal ganglia)	Brain - Spinal cord (cervical c-1)	Brain - Substantia nigra	Breast - Mammary Tissue	Cells - EBV-transformed lymphocytes	Cells - Transformed fibroblasts	Cervix - Ectocervix	Cervix - Endocervix	Colon - Sigmoid	Colon - Transverse	Esophagus - Gastroesophageal Junction	Esophagus - Mucosa	Esophagus - Muscularis	Fallopian Tube	Heart - Atrial Appendage	Heart - Left Ventricle	Kidney - Cortex	Liver	Lung	Minor Salivary Gland	Muscle - Skeletal	Nerve - Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin - Not Sun Exposed (Suprapubic)	Skin - Sun Exposed (Lower leg)	Small Intestine - Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
13VXT	55.5485145158	54.7454933688	0.0	56.4291411834	63.3606895969	56.2270144578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.2375784187	52.8036741676	57.7254678068	0.0	0.0	0.0	82.5649276183	80.4889871766	0.0	0.0	47.5363127282	61.2480819552	65.69538149	39.2633580031	43.0518578149	88.5507795926	0.0	0.0	48.5767722392	48.8274529762	0.0	47.3825770434	0.0	0.0	39.1369682604	35.2082198773	0.0	90.3337058762
13VXU	51.8004262869	52.9981444562	0.0	0.0	44.3660474796	59.8599466249	0.0	62.7450368844	57.6173053674	61.6445548543	33.7141012891	33.6435576406	54.5271432527	0.0	0.0	0.0	54.2779681842	60.8030356591	53.9603505469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.1517326873	0.0	0.0	0.0	0.0	0.0	0.0	74.6580904981	39.2417112045	0.0	75.8933009296	39.74604441	0.0	0.0	50.9583399377	0.0	46.6115414411	55.1488749354	0.0	0.0	0.0	35.2537036721	44.6788414424	0.0	0.0	172.7716201
13W3W	57.1217332418	63.5733421611	64.2896293859	0.0	54.0317309701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.7007905859	0.0	0.0	0.0	0.0	0.0	55.4532204421	48.2298329656	58.9339169261	53.9315462664	0.0	79.0828778405	73.8336600045	0.0	0.0	0.0	0.0	75.1247685179	50.8270853857	43.7611765178	90.0439765305	0.0	0.0	52.5103957546	48.9485199185	0.0	0.0	0.0	0.0	0.0	49.0594474839	46.5673379119	68.9882521699
13W46	0.0	50.8294571405	0.0	48.9062197637	0.0	43.1376433823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.6487960906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1079999613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.7487985492	41.5527242028	0.0	0.0	0.0	0.0	0.0	51.7572384916	0.0	0.0	0.0	0.0	35.5068015555	0.0	0.0	0.0
13X6H	0.0	83.8626936714	0.0	0.0	0.0	75.4269551982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4840464247	62.0556186724	65.3472006447	0.0	0.0	78.8773262808	0.0	0.0	0.0	0.0	0.0	0.0	59.0460474219	76.8820445035	0.0	0.0	54.2151401265	0.0	0.0	61.3443014902	62.5793314432	0.0	42.7988127712	0.0	0.0	0.0
13X6I	0.0	49.3285604786	0.0	53.383520735	0.0	0.0	0.0	59.1641409568	63.5894343739	53.8171950253	43.0338458369	33.8339244727	0.0	57.9809803394	62.2660962982	67.0222320141	0.0	59.8292287711	64.1073304458	66.1975437368	0.0	0.0	0.0	0.0	0.0	46.4003157383	0.0	0.0	53.5485219456	0.0	0.0	0.0	80.4369641596	0.0	0.0	0.0	0.0	58.8617965617	0.0	0.0	0.0	0.0	0.0	51.4671853322	48.9078842995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13X6J	0.0	0.0	0.0	0.0	47.4682127903	0.0	0.0	68.6091978993	57.9905511442	62.8426616645	46.8462407327	0.0	65.2518519503	63.0960408137	0.0	69.4367029935	62.9899173786	67.0174487456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.1419154104	0.0	0.0	0.0	0.0	50.8146189653	57.2345595425	0.0	0.0	0.0	0.0	44.4282016035	0.0	0.0	0.0
13X6K	51.4618261309	60.3744834179	0.0	47.12217185	0.0	48.3245318126	0.0	61.8567784784	47.5484269314	59.689807395	35.4794884447	36.5529386733	59.0844459273	50.7492958063	0.0	52.2553525065	49.4361287251	63.5910416677	0.0	67.6257354565	0.0	0.0	0.0	0.0	0.0	53.5848786598	0.0	0.0	48.7695191896	0.0	0.0	0.0	88.6537652689	0.0	0.0	0.0	0.0	68.3706052739	39.820300839	0.0	0.0	49.3590018981	0.0	53.3697261343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13YAN	58.3630948679	0.0	0.0	47.7508547924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9411982555	0.0	42.8026625247	0.0	0.0	101.046896604	0.0	0.0	45.9824379581	0.0	52.0662654482	40.6663232603	0.0	62.8044192615	0.0	0.0	0.0	52.2712115078	0.0	0.0	0.0	0.0	34.6748189206	0.0	0.0	0.0
1445S	0.0	0.0	0.0	0.0	46.2033025161	0.0	0.0	70.0584425859	74.3924503455	73.7734786452	0.0	0.0	64.3413555613	67.1975714332	0.0	70.8136452875	75.2047661802	72.2523505928	0.0	69.9825569006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.4589592315	0.0	0.0	0.0	0.0	53.171513166	60.7436824723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144FL	55.4286957199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.1345391265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.8275517052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.4463054952	44.1691415756	0.0	75.4054441819	0.0	0.0	63.5566104613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144GL	50.9126449612	0.0	0.0	0.0	0.0	51.6706538765	0.0	76.5700058942	62.0012135526	74.8278505986	38.6452529746	39.9708735735	55.6300735234	0.0	60.7908402527	73.3442148229	54.1506829148	70.667821947	0.0	0.0	49.3345703917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.2385841805	0.0	0.0	0.0	0.0	0.0	76.7258966432	40.2017281978	0.0	0.0	0.0	0.0	53.6151677864	0.0	0.0	0.0	0.0	37.9139222163	35.2432391621	0.0	0.0	0.0
144GM	54.6419364174	0.0	0.0	0.0	0.0	58.9743663934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.7893158171	0.0	0.0	0.0	0.0	0.0	60.4480976956	58.6455836678	58.0746922204	0.0	0.0	0.0	0.0	0.0	82.3563224207	55.061354734	0.0	76.2236410163	47.0876597386	0.0	0.0	0.0	54.7082427226	0.0	0.0	0.0	0.0	75.7818308297	39.1512238251	51.497497004	0.0	0.0	0.0
144GN	0.0	60.5143622016	0.0	51.3575340281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.9664856994	0.0	60.5824672873	0.0	0.0	0.0	0.0	0.0	0.0	54.5368602182	0.0	70.0420928002	47.9820428184	0.0	79.5032574282	0.0	0.0	0.0	57.5263086236	0.0	52.1463474324	73.7199459659	45.5399862611	0.0	0.0	0.0	0.0
144GO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.2856025538	0.0	0.0	0.0	0.0	84.0967679052	0.0	63.8448524043	82.2075726725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.6417555281	0.0	0.0	0.0	0.0	0.0	0.0	42.5964804988	0.0	62.0819769372	0.0	0.0	0.0	0.0	0.0	56.719882356	0.0	0.0	0.0	0.0	0.0	46.2138338088	0.0	0.0	0.0
145LS	52.1543932201	0.0	0.0	0.0	0.0	47.1906689446	0.0	58.2681134434	55.6715459937	55.1400386862	0.0	30.4980868734	53.6318916223	53.771429888	60.3177350841	48.329031106	51.715697039	56.6505582069	0.0	58.0602086738	0.0	0.0	0.0	0.0	0.0	48.7895879555	52.5750685337	46.7528748148	47.8478491108	0.0	0.0	81.3804733941	0.0	0.0	0.0	42.2177416686	0.0	64.7230188038	0.0	0.0	0.0	0.0	0.0	0.0	54.4208888886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145LT	59.468939193	69.7570605711	64.2076462134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.6746692488	0.0	0.0	0.0	0.0	0.0	60.5228911455	0.0	58.2138992166	61.761181731	0.0	0.0	0.0	0.0	0.0	51.7091630116	0.0	67.6513471225	46.526630331	0.0	0.0	0.0	59.5392655832	52.8804409449	64.2822573516	58.2889918244	0.0	75.536510851	38.5648717187	0.0	0.0	0.0	0.0
145LU	0.0	51.9832007344	0.0	0.0	0.0	0.0	0.0	0.0	70.23828124	0.0	36.0370009319	34.6816022415	0.0	65.9834001426	77.8458169942	65.9030638709	72.1326658664	0.0	52.5187793815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.5549304746	36.1861065803	0.0	75.4047711483	42.6932235354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.2278065147	0.0	0.0	0.0
145LV	0.0	62.909320596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.5363191535	54.5855285511	0.0	79.2358248689	88.7552580314	0.0	0.0	0.0	0.0	60.1278842342	54.0969926296	0.0	0.0	0.0	37.6288070681	0.0	52.1617019917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145ME	58.2364598358	54.3305680592	0.0	0.0	0.0	59.0014279236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.2399853852	0.0	0.0	0.0	0.0	49.6511280624	53.6565403614	0.0	58.3374733295	52.0530258247	0.0	0.0	0.0	0.0	0.0	0.0	54.2421527912	78.4694104193	43.5482868891	47.5829585889	93.7331022066	0.0	0.0	60.1332445035	51.2734185735	51.8802330122	0.0	54.6355299812	0.0	44.2030765966	46.2792189771	55.4657802387	0.0
145MF	54.1888447879	68.8663407718	0.0	0.0	0.0	50.7853632939	0.0	0.0	0.0	0.0	0.0	0.0	58.9213980288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.6452558763	53.0137123522	0.0	0.0	0.0	0.0	0.0	78.1938909173	47.4749374364	0.0	0.0	0.0	0.0	0.0	53.390187797	0.0	48.6918750594	52.0400434834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145MG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.7462877535	85.227230516	0.0	45.2279342989	57.4739074467	54.5642082126	0.0	0.0	0.0	76.6507554864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.8358824461	0.0	0.0	0.0	0.0	0.0	46.5810196389	0.0	0.0	0.0
145MH	0.0	0.0	0.0	50.8716856749	0.0	45.8597092712	0.0	0.0	52.5600816826	58.3353193232	36.9401340437	36.143123386	57.2446232141	50.3340572372	61.0371026462	66.5599462709	61.3902878733	58.81452043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0695528852	0.0	0.0	0.0	57.9143682088	0.0	0.0	0.0	0.0	0.0	41.7180773175	0.0	76.9392481177	43.4205930828	0.0	0.0	52.7780836922	0.0	55.5566352236	0.0	0.0	0.0	0.0	40.6864752016	43.9931287186	0.0	0.0	0.0
145MI	52.9784293829	51.1414137633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7223211259	0.0	0.0	0.0	0.0	0.0	66.41170443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.8624347428	0.0	0.0	0.0	0.0	0.0	44.554684907	49.915938733	0.0	0.0	0.0	0.0	35.3307611182	0.0	0.0	0.0
145MN	57.235785845	0.0	56.2809778936	0.0	0.0	58.8208775647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.7385033708	0.0	0.0	0.0	0.0	0.0	63.6460578024	0.0	62.429483189	59.3245094308	0.0	75.800642029	73.4761768305	61.3992865657	0.0	49.5807566432	0.0	68.7225671156	0.0	0.0	93.8959544264	0.0	0.0	56.7857689228	59.8489363883	0.0	59.8404852715	68.431369599	0.0	0.0	0.0	0.0	0.0
145MO	54.717155371	0.0	0.0	54.859490447	0.0	58.2692385461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.6149658366	0.0	0.0	0.0	0.0	52.7456924215	57.9056836045	0.0	61.3605242487	58.0856540744	0.0	0.0	100.534344831	0.0	98.8034903168	49.5946546261	0.0	71.6683121548	45.6213484554	0.0	89.0499548354	51.6198754243	0.0	48.9507784691	63.4839175387	0.0	0.0	74.5965223067	34.9940102785	0.0	0.0	0.0	0.0
146FH	53.3928875893	59.7003112873	0.0	57.2510908508	53.3805257553	53.5347228929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5419930146	0.0	0.0	0.0	0.0	49.0854846769	0.0	53.974735524	61.9285774612	54.2932212302	0.0	67.1648193387	68.9945887486	0.0	75.2187143189	49.2059837228	0.0	75.7214236537	41.9045635404	39.0039312521	0.0	0.0	0.0	0.0	56.2061770245	0.0	0.0	57.4682280698	0.0	0.0	0.0	48.9942741061	0.0
146FQ	58.8768129284	0.0	0.0	47.8639072048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.8979469085	0.0	55.4422292174	64.6094659165	0.0	0.0	0.0	0.0	0.0	47.3035615264	0.0	73.8239727175	59.2750932666	0.0	105.574903913	0.0	48.982993409	56.8478205873	60.8669488924	0.0	61.4868425269	0.0	0.0	39.1835072295	0.0	0.0	0.0
146FR	58.0887894597	61.1508614814	64.6107508094	52.5384519151	0.0	57.049089117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.2528108441	53.3220897428	0.0	75.8877389305	76.9814678155	0.0	0.0	0.0	60.7962319219	64.2419953056	45.827391477	0.0	93.2548901081	0.0	0.0	0.0	51.5246182893	0.0	54.7871177711	55.4511151246	0.0	44.1691331118	0.0	53.7378253898	0.0
14753	50.9779014487	53.6121587103	0.0	0.0	0.0	60.8294706998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.5676273546	0.0	88.6967357165	0.0	0.0	0.0	0.0	56.1232584792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.8838328422	0.0	0.0	0.0	0.0	97.6255617362	0.0	0.0	69.6685178458	40.4899590789	0.0	0.0	52.6742760017	0.0	56.9000690558	62.7358752963	0.0	0.0	0.0	38.6084219378	37.1343106644	0.0	0.0	0.0
1477Z	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.7035846198	82.4851819147	0.0	0.0	0.0	64.9538690351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.3089314569	0.0	0.0	0.0	0.0	0.0	61.7400123758	0.0	0.0	0.0	55.9287189476	0.0	61.9000507142	46.8518571665	0.0	0.0	47.5240006971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.824683451
147F3	62.6022624711	0.0	0.0	0.0	0.0	51.9645698759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.7898323674	0.0	61.5622348972	0.0	0.0	0.0	0.0	0.0	0.0	50.746847773	0.0	77.9942660702	0.0	0.0	0.0	0.0	0.0	53.5619910679	47.1259267931	0.0	55.7650755112	0.0	0.0	0.0	0.0	46.7177283763	119.361036728
147F4	0.0	0.0	59.7706418546	46.7773347637	59.1551391297	49.5727243848	0.0	0.0	0.0	0.0	0.0	40.9212624736	0.0	63.371705856	0.0	71.9180722232	75.8945765283	0.0	0.0	0.0	49.4418255345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.78396737	57.6497676013	71.8597098349	43.6601078726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.922474124	0.0	0.0	0.0	43.1361350693	44.0532231298	0.0	0.0	237.955247303
147GR	68.3016847566	0.0	0.0	0.0	0.0	0.0	0.0	71.1835960106	0.0	0.0	0.0	0.0	63.4197544552	60.6366182768	0.0	0.0	59.4349863635	70.0306881761	52.2400271903	65.208042765	0.0	0.0	0.0	0.0	0.0	53.2903264493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.1394116489	0.0	0.0	47.6095237351	0.0	0.0	0.0	0.0	43.2129704891	0.0	0.0	166.981412896
147JS	0.0	53.1065731425	0.0	0.0	0.0	50.6952605725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.3562480408	52.2698728838	0.0	0.0	0.0	0.0	63.060194183	0.0	0.0	81.1590626	47.8762759305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.9457947808	0.0	0.0	0.0	0.0	41.38184989	0.0	0.0	0.0	153.835900117
148VI	52.4406594687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.828421673	0.0	0.0	0.0	0.0	93.8194205018	0.0	0.0	44.0357354255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.2435532144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.720417709
148VJ	0.0	0.0	0.0	0.0	0.0	52.2209402851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.8828028543	0.0	0.0	0.0	0.0	0.0	0.0	49.4112395389	51.9772154596	0.0	61.0925996761	52.7683627561	0.0	0.0	0.0	0.0	0.0	41.7885327648	0.0	76.4265169362	0.0	0.0	0.0	53.3021198407	58.4702246713	54.5267499828	0.0	40.7819141521	0.0	0.0	0.0	35.3474150758	0.0	0.0	164.1346996
1497J	57.7432436814	0.0	0.0	54.0790032295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.3346516384	60.3534107045	0.0	0.0	0.0	94.404592195	65.5619422249	71.0609600414	43.6710271583	0.0	68.4406351487	0.0	0.0	81.1818770749	0.0	0.0	57.8721652449	0.0	0.0	0.0	0.0	0.0	44.1594504735	0.0	0.0	69.4788988838
14A5H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2327567294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.1820957682	0.0	0.0	0.0	56.1782013473	0.0	58.2012000132	51.4199984157	0.0	0.0	0.0	0.0	37.3328272683	0.0	0.0	167.770406567
14A5I	0.0	0.0	0.0	50.5023902135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0456096227	59.217169405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.1462939511	0.0	0.0	0.0	0.0	0.0	67.0562360244	0.0	0.0	77.8946645795	0.0	0.0	66.2067889358	43.0228429516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.4208776064	181.083977949
14A6H	0.0	48.8887744611	0.0	0.0	0.0	58.0261652632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.4545970592	0.0	0.0	71.6447964457	77.1608224263	0.0	0.0	47.0996771551	0.0	73.5861700377	40.0947555593	0.0	0.0	0.0	0.0	48.2010821591	47.757456623	0.0	0.0	0.0	41.6467644393	41.6441654776	0.0	0.0	104.776672836
14ABY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.7207682679	0.0	60.260464926	34.5865600541	0.0	0.0	0.0	0.0	0.0	53.0825730135	58.8799239366	47.5313703128	0.0	79.3857400155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.4624203225	0.0	0.0	0.0	0.0	0.0	0.0	47.2739605905	0.0	0.0	0.0	0.0	0.0	40.8709188937	44.3082215142	0.0	0.0	0.0
14AS3	0.0	59.9608198934	0.0	48.2217205951	0.0	60.963112871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.6546746665	0.0	0.0	0.0	0.0	0.0	50.0742031514	0.0	62.5159202268	46.0278835513	0.0	0.0	0.0	0.0	65.7554088036	0.0	0.0	62.4514453468	46.2394110428	46.2573018424	90.997253518	0.0	0.0	52.3455298854	0.0	0.0	0.0	0.0	0.0	37.7383967388	0.0	54.3044510251	76.4398706796
14ASI	0.0	0.0	0.0	46.9267005036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.9882717052	49.1333809353	50.3432829278	56.6475475309	55.1237696517	60.2870377569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.3663793091	0.0	0.0	0.0	0.0	0.0	68.7121174577	38.5123829687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.989695639	0.0	0.0	0.0
14B4R	0.0	59.3412187169	0.0	0.0	0.0	52.8657860068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.8697139095	0.0	0.0	0.0	0.0	0.0	0.0	58.0690106485	0.0	0.0	0.0	0.0	0.0	0.0	50.236114381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.6250345791
14BIL	52.8496021624	61.1258793357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.2459827533	0.0	0.0	0.0	0.0	47.7880050567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.1360952098	48.7613772142	0.0	0.0	56.4915534468	0.0	0.0	51.5203594085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.236781273
14BIM	0.0	0.0	0.0	53.1036762434	0.0	0.0	0.0	59.5422303486	49.9396989177	50.639729124	32.2336984019	36.0016933358	0.0	0.0	0.0	0.0	55.8373199627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.892391095	0.0	78.5324278267	0.0	0.0	0.0	0.0	0.0	66.1259224722	39.564535087	0.0	0.0	49.5874775351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.8892253545	0.0	100.989145074
14BIN	0.0	50.0595524197	0.0	0.0	0.0	46.3262032911	0.0	0.0	0.0	71.5188602218	41.3519520533	37.2743649233	0.0	60.7928357558	0.0	0.0	56.6491592785	70.760369246	57.8107386917	74.6485236918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.6518586865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5514203378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.4738666794
14BMU	56.8341297857	0.0	57.6551026904	0.0	0.0	59.8776706361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.5018670929	0.0	55.6609338037	60.975927134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.1923507576	0.0	0.0	0.0	0.0	0.0	51.3094514716	0.0	0.0	0.0	72.3168704521	0.0	0.0	50.0007047511	56.4782201389	135.271783753
14BMV	57.7226252766	0.0	0.0	0.0	0.0	50.8403786005	0.0	0.0	0.0	0.0	0.0	0.0	51.4804220222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.9137425599	0.0	0.0	49.5516359367	0.0	72.8253278378	0.0	0.0	0.0	0.0	0.0	87.8330323757	0.0	0.0	0.0	49.5881067162	48.8048504626	0.0	48.125780936	0.0	0.0	55.3569083727	0.0	0.0	0.0	0.0	82.5692990385
14C38	0.0	0.0	62.6696032215	0.0	67.6224291543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.6341710644	0.0	62.2453090001	0.0	0.0	0.0	95.0838031512	0.0	76.5745020211	0.0	0.0	0.0	59.8303036566	0.0	0.0	0.0	0.0	52.1117293525	0.0	0.0	0.0	0.0	0.0	42.0274818586	0.0	0.0	150.280622847
14C39	51.5890687601	0.0	0.0	0.0	0.0	51.8308829896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0704152499	0.0	0.0	0.0	0.0	0.0	91.4581402705	0.0	0.0	0.0	0.0	0.0	72.2771491685	0.0	0.0	0.0	0.0	0.0	54.606532874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.43882264
